Site,GPS,Altitude_ft,Date,Measurer,Recorder,Team,Permit,Time,Species,Sample_ID,Cell_line_sample_ID,Sex,Age,Reproductive_status,Mass_g,Forearm_mm,Ear_mm,Tragus_mm,Tail_mm,Total_mm,Tail_fringe,Keeled_calcar,Tail_past_membrane,Ear_color_same_as_fur,Intrascapular_bald_patch,Blunt_tragus,Steep_forehead,Furred_underwings,Notes,Sequencing_notes,Extraction_ng,Extraction_ng-ul,Extraction_260-280,avg_fragment_length_kb,Extraction_method,Extraction_location,Extraction_successful,Cell_line,Remaining_punches
Childs Power Plant,"435780, -3801107",,12 May 2023,,,"Rose Haidar, MEL, Gena S, Mary RW, Addison L",Zeinab (Rose) Haidar,,MYYU,LE309,,M,A,NR,4.5,,,,,,,,,,,,,,,,,,,,,,,,
Childs Power Plant,"435780, -3801107",,12 May 2023,,,"Rose Haidar, MEL, Gena S, Mary RW, Addison L",Zeinab (Rose) Haidar,,MYYU,LE310,,M,A,NR,5.9,,,,,,,,,,,,,,,,,,,,,,,,
Childs Power Plant,"435780, -3801107",,12 May 2023,,,"Rose Haidar, MEL, Gena S, Mary RW, Addison L",Zeinab (Rose) Haidar,,MYYU,LE311,,F,A,NR,5.4,,,,,,,,,,,,,,,,,,,,,,,,
Childs Power Plant,"435780, -3801107",,12 May 2023,,,"Rose Haidar, MEL, Gena S, Mary RW, Addison L",Zeinab (Rose) Haidar,,MYYU,LE314,,F,A,P,6.4,36,,,,,,,,,,,,,,,,,,,,,,,
Childs Power Plant,"435780, -3801107",,12 May 2023,,,"Rose Haidar, MEL, Gena S, Mary RW, Addison L",Zeinab (Rose) Haidar,,MYYU,LE315,,M,A,NR,4.3,35,,,,,,,,,,,,,,,,,,,,,,,
Childs Power Plant,"435780, -3801107",,12 May 2023,,,"Rose Haidar, MEL, Gena S, Mary RW, Addison L",Zeinab (Rose) Haidar,,MYYU,LE316,,F,A,NR,5.1,35,,,,,,,,,,,,,,,,,,,,,,,
Childs Power Plant,"435780, -3801107",,12 May 2023,,,"Rose Haidar, MEL, Gena S, Mary RW, Addison L",Zeinab (Rose) Haidar,,MYYU,LE317,,M,A,NR,5,36,,,,,,,,,,,,,,,,,,,,,,,
Childs Power Plant,"435780, -3801107",,12 May 2023,,,"Rose Haidar, MEL, Gena S, Mary RW, Addison L",Zeinab (Rose) Haidar,,MYYU,LE318,,M,A,NR,4.5,33,,,,,,,,,,,,,,,,,,,,,,,
Childs Power Plant,"435780, -3801107",,12 May 2023,,,"Rose Haidar, MEL, Gena S, Mary RW, Addison L",Zeinab (Rose) Haidar,,MYYU,LE319,,M,A,NR,4.5,34,,,,,,,,,,,,,,,,,,,,,,,
Childs Power Plant,"435780, -3801107",,12 May 2023,,,"Rose Haidar, MEL, Gena S, Mary RW, Addison L",Zeinab (Rose) Haidar,,MYYU,"LE320, B1S4-13",,M,A,NR,5,35,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:10,ANPA,,,F,A,L,,,,,,,,,,,,,,,1 spider mite,,,,,,,,,,
Cienega_creek,"32.019644, -110.645706",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:25,MYVE,LE351,,M,A,S,,42,15,6,,,,,,,,,,,mites,,,,,,,,,,
Cienega_creek,"32.019644, -110.645707",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:45,MYVE,,,F,A,L,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645708",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:30,PAHE,,,M,U,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645709",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:30,EPFU,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645710",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:30,ANPA,,,M,A,P/L,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645711",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:30,TABR,,,M,U,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645712",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:45,MYVE,LE350,,F,A,NR,,43,14,10,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645713",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:10,ANPA,,,F,A,L,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645714",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:10,EPFU,,,F,A,P/L,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645715",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:10,EPFU,,,F,A,P/L,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645716",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:10,EPFU,,,,A,P/L,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645717",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:10,TABR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645718",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:10,TABR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645719",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:10,MYVE,LE352,,M,A,NR,,42,12,7,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645720",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:20,EPFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645721",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:20,EPFU,,,,,,,,,,,,,,,,,,,,1 bug,,,,,,,,,,
Cienega_creek,"32.019644, -110.645722",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:20,MYVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645723",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:28,MYVE,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645724",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:39,EPFU,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645725",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:39,EPFU,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645726",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:39,ANPA,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645727",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:39,ANPA,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645728",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:39,EPFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645729",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,22:00,EPFU,,,F,A,P,,,,,,,,,,,,,,,spider mite,,,,,,,,,,
Cienega_creek,"32.019644, -110.645730",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,22:00,ANPA,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645731",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,22:00,MYVE,,,F,A,P,,42,15,7,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645732",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,22:20,EPFU,,,,,,,,,,,,,,,,,,,,tick on head,,,,,,,,,,
Cienega_creek,"32.019644, -110.645733",,10 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,22:20,MYVE,,,M,A,NR,,38,14,7,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645734",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,20:40,EPFU,,,,,,13,44,14,9,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645735",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,20:31,EPFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645736",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,20:40,ANPA,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645737",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,21:05,MYVE,,,F,A,P,10,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645738",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,21:05,MYVE,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645739",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,21:05,ANPA,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645740",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,21:05,MYVE,LE353,,M,A,NR,9.5,42,14,8,,,,,,,,,,,"1 parasite in nose, white in color, originally double-labeled as LE353 now labeled as LE360",,,,,,,,,,
Cienega_creek,"32.019644, -110.645741",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,21:45,MYVE,LE354,,M,A,NR,10,42,14,7,,,,,,,,,,,originally double-labeled as LE354 now labeled as LE361,,,,,,,,,,
Cienega_creek,"32.019644, -110.645742",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,22:15,ANPA,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645743",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,22:15,LEYE,,,F,A,P,,56,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645744",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,22:15,MYVE,,,F,A,P,12,41,13,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645745",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,22:30,MYVE,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645746",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,22:30,MYVE,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645747",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,22:30,MYVE,LE355,,M,A,S,10,44,14,6,,,,,,,,,,,"scrotum seemed to be reducing in size, originally double-labeled as LE355 now labeled as LE362",,,,,,,,,,
Cienega_creek,"32.019644, -110.645748",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,23:05,MYVE,,,M,A,S,,,,,,,,,,,,,,,mildly scrotal,,,,,,,,,,
Cienega_creek,"32.019644, -110.645749",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,23:05,MYVE,,,F,A,P,10.5,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645750",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,23:40,ANPA,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645751",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,23:40,ANPA,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645752",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,23:40,ANPA,,,F,A,P,,,,,,,,,,,,,,,1 ectoparasite,,,,,,,,,,
Cienega_creek,"32.019644, -110.645753",3312,13 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Bree D",MEL AZGF,23:40,EPFU,,,F,A,P,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329347",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,F,A,P/L,8,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329348",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,F,A,P/L,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329349",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,F,A,P/L,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329350",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329351",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329352",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329353",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329354",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329355",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329356",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329357",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329358",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,LE353,,M,A,,8.5,44,16,9,,,,,,,Y,,,,"A powdery substance found on bat that glows in black light, was more whitish and green under blacklight. bat did not act sick. Pictures are on Addison's phone  (2024-06-17-204043204113)",,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329359",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,LE354,,M,A,NR,8.5,42,13,7,,,N,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329360",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,F,A,L,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329361",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,M,U,NR,7.5,44,15,9,,,,,,,Y,,,,Multiple holes in wings,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329362",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,F,A,L,8,,,,,,,,,,Y,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329363",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,LE355,,M,A,NR,8,41,15,10,,,,,,Y,Y,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329364",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,LE356,,M,A,S,8,42,11,6,,,,,,Y,Y,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329365",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,LE357,,M,A,NR,10,45,13,7,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329366",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,MYVE,,,F,A,P,10.5,42,,,,,,,,Y,Y,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329367",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,TABR,,,F,A,L,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329368",,17 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,20:00,TABR,,,F,U,U,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329369",,19 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,,MYVE,,,M,A,NR,8.5,42,14,8,,,,,,,,,,,"5 mites, bald places",,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329370",,19 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,21:53,MYVE,LE358,,M,A,NR,9,42,15,8,,,N,N,,,Y,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329371",,19 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,22:27,MYVE,LE359,,M,A,NR,10.5,42,14,7,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329372",,19 June 2024,,,"MEL, Gena S, Mary RW, Addison L",MEL AZGF,22:39,MYVE,,,M,J,NR,6.5,40,13,8,,,N,N,,Y,Y,,,,,,,,,,,,,,
"[Sabino Canyon, late June]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329372",,1 July 2024,,MEL,"MEL, Mary RW, Addison L",MEL AZGF,20:00,TABR,,,F,A,L,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329373",,1 July 2024,,MEL,"MEL, Mary RW, Addison L",MEL AZGF,20:00,TABR,,,M,,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329374",,1 July 2024,,MEL,"MEL, Mary RW, Addison L",MEL AZGF,20:05,MYVE,,,F,,,8,44,13,8,,,,,,,,,,,6+ small mites,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329375",,1 July 2024,,MEL,"MEL, Mary RW, Addison L",MEL AZGF,20:05,TABR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329376",,1 July 2024,,Addison Lander,"MEL, Mary RW, Addison L",MEL AZGF,20:10,TABR,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329377",,1 July 2024,,Addison Lander,"MEL, Mary RW, Addison L",MEL AZGF,20:10,TABR,,,F,A,L,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329378",,1 July 2024,,Addison Lander,"MEL, Mary RW, Addison L",MEL AZGF,20:10,TABR,,,F,A,L,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329379",,1 July 2024,,Mary Reed-Weston,"MEL, Mary RW, Addison L",MEL AZGF,20:30,TABR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329380",,1 July 2024,,Mary Reed-Weston,"MEL, Mary RW, Addison L",MEL AZGF,20:34,MYVE,,,F,A,L,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329381",,1 July 2024,,Mary Reed-Weston,"MEL, Mary RW, Addison L",MEL AZGF,20:40,TABR,,,F,,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329382",,1 July 2024,,Mary Reed-Weston,"MEL, Mary RW, Addison L",MEL AZGF,20:40,TABR,,,F,,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329383",,1 July 2024,,Mary Reed-Weston,"MEL, Mary RW, Addison L",MEL AZGF,20:45,MYVE,,,F,A,L,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329384",,1 July 2024,,Mary Reed-Weston,"MEL, Mary RW, Addison L",MEL AZGF,20:53,MYVE,,,F,A,L,,,,,,,,,,,,,,,With pup (middle drainage tunnel),,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329385",,1 July 2024,,Mary Reed-Weston,"MEL, Mary RW, Addison L",MEL AZGF,20:53,MYVE,,,F,A,L,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,"32.33779332488361, -111.08095540329386",,1 July 2024,,Mary Reed-Weston,"MEL, Mary RW, Addison L",MEL AZGF,20:55,MYVE,LE364 (sacrificed),,M,A,NR,10,43,15,,,,,,,,Y,,,,"BREAKDOWN IN ""Tissues"" TAB! Tissue stored in McNew -80C freeer (LSS211), bottom shelf",,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,20:27,LAXA,,,F,A,NR,19,48,,,,,,,,,,,,,"Nets: A, B, C A= Closest to Dam C= furthest from dam, this bat was caught in Net B",,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:01,LAXA,,,F,A,L,18,47,,,,,,,,,,,,,Net B,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:21,MYYU,,,F,A,L,5,34,15,8,,,,,,,,,,,Net B,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:08,TABR,,,F,J,NR,,,,,,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:18,TABR,,,M,J,NR,,,,,,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:19,TABR,,,,,,,,,,,,,,,,,,,,Net A,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:28,MYCA/MYCI,LE363,,M,A,NR,4.5,33,13,8,,,,,,,,,,,"1 wing punch taken, pointed tragus, thumb 4 mm, believed to be MYCA, caught in harp trap within trail near dam stream",,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:29,TABR,,,M,A,,,,,,,,,,,,,,,,Net A,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:50,TABR,,,M,J,NR,,,,,,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:50,TABR,,,,,,,,,,,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:52,TABR,,,F,A,L,,,,,,,,,,,,,,,Net A,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,24 June 2024,,Bree Dean,"MEL, Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,23:03,TABR,,,F,A,L,,,,,,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:38,PAHE,,,M,A,NR,,,,,,,,,,,,,,,"Nets: A= Closest to Dam C= furthest from dam, this bat was caught in Net A",,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:38,TABR,,,F,A,NR,,,,,,,,,,,,,,,Net A,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:49,PAHE,,,F,A,NR,,,,,,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:49,PAHE,,,M,A,NR,,,,,,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:53,TABR,,,M,A,NR,,,,,,,,,,,,,,,Net A,,,,,,,,,,
